,comments,dateStamp
3733,. opening the of Hell !,2021-02-20T20:23:02Z
3734,I don ’ t trust this guy,2021-02-20T20:08:10Z
3735,No one what you think,2021-02-20T17:58:20Z
3736,The fact that they will make everyone take a vaccine is absolutely despicable,2021-02-20T16:23:46Z
3737,13 .... NO ONE CAN BUY OR SELL WITHOUT THE MARK OF THE BEAST !!!,2021-02-20T13:56:29Z
3738,is EVIL ... ( him out - let back in 2017 -$$$) . Now the World,2021-02-20T09:29:12Z
3739,His only thinking about his pocket ... This is corruption ..,2021-02-19T20:01:37Z
3740,"I specially hearing him say "" our foundation doc 1 : 44",2021-02-19T19:45:01Z
3741,Will they stop the and set us free if we decide to all just get the vaccine ?,2021-02-19T16:52:15Z
3742,Devil incarnate,2021-02-19T10:11:34Z
3743,:// . be / o_8x2VOV3hA,2021-02-19T10:10:50Z
3744,The Administration is Bull - the vaccination plan the Trump Administration laid out for them . It would have if old Joe would have to donate his brain to Science until after he no longer it .,2021-02-19T07:12:47Z
3745,"EMERGENCY USE AUTHORIZATION ( ) OF THE COVID - 19 VACCINE -- FACT SHEET :// . . / covid19vaccine - / / 1 , It is your choice to receive or not receive the COVID - 19 Vaccine . Should you decide not to receive it , it will not change your standard medical care . 2 , The COVID - 19 Vaccine is an unapproved vaccine . 3 , The COVID - 19 Vaccine not the same type of review as an - or product . 4 , "" The COVID - 19 Vaccine may not protect everyone "" 5 , The duration of protection against COVID - 19 is currently unknown 6 , "" A severe allergic reaction would usually occur within a few to one hour after getting a dose of the COVID - 19 Vaccine "" of a severe allergic reaction can include : • Difficulty breathing • Swelling of your face and throat • A fast heartbeat • A bad rash all over your body • Dizziness and weakness These may not be all the possible side effects of the COVID - 19 Vaccine . Serious and unexpected side effects may occur . The COVID - 19 Vaccine is still being studied in clinical 7 , Call 9 - 1 - 1 , or go to the nearest hospital If you experience a severe allergic reaction",2021-02-19T02:06:28Z
3746,Smith .,2021-02-18T23:52:34Z
3747,"' t a medical doctor , researcher or have any credibility to the subject manner . Perhaps he needs to do what he does best . Oh wait ....",2021-02-18T22:32:00Z
3748,He ' s a doctor now ?? When ???,2021-02-18T20:35:01Z
3749,Bill talking about 😳,2021-02-18T19:20:41Z
3750,Bill is disgusting . You know he is a creep . Why did Gate ' s IT guy who worked at Gate ' s house get ? You know . Look at history with . If I was rich like I would be knee deep in and . Like Musk . on the other hand . He with his IT guy looking at of .... But he this channel so nobody will say anything . You lot are .,2021-02-18T15:37:37Z
3751,""" create a virus , sell the anti virus "" same working fine !!",2021-02-18T14:56:47Z
3752,"Thank you . ! Can ' t wait for your , must be mandatory i ' m not comfortable in a store with un - people we need digital passport to recover our !",2021-02-18T13:32:16Z
3753,*~ THAT MONEY CANNOT BUY CLASS ~~*,2021-02-18T12:54:55Z
3754,Psychopath,2021-02-18T12:54:51Z
3755,"The Bill & Foundation is the , & and the development . Profit ?? Massive !",2021-02-18T12:47:44Z
3756,Nobody what bill have to say 🤷🏽‍♂️🤨,2021-02-18T12:39:36Z
3757,Why is a computer guy running a mass vaccine agenda ???? He ’ s not a doctor ? Historically he admitted they are about population control !!! Now he ’ s bought up the most in the United .. for what ????,2021-02-18T12:36:58Z
3758,Satanic ... island six times,2021-02-18T12:27:41Z
3759,Big liar,2021-02-18T12:23:55Z
3760,Did u and start ?,2021-02-18T12:18:40Z
3761,Your making more money than anyone on this stuff,2021-02-18T12:17:37Z
3762,Control,2021-02-18T12:17:18Z
3763,Bet ur making the most money out of this,2021-02-18T12:17:00Z
3764,""" Profiting On Pandemic "" - coming soon",2021-02-18T12:11:28Z
3765,I hate this guy,2021-02-18T12:10:11Z
3766,Medical tyranny is upon us .,2021-02-25T02:33:21Z
3767,"$- Read , “ This Is A - Attack Alert ”, by . B a Medical Doctor with a In Pharmacology who said , “ There Is No Proof Any Cure Anything ”.",2021-02-21T02:56:45Z
3768,"No cure ? That mean someone need to rush to hospital for dipping into icy water cos fever cannot subdue and keep shooting up even only can see medicine .. If not , someone would collapse after temperature 42 °, like those that dropping like in China even clinic still open .... Shortness of breath ? Old days where got oxygen tank but sideway sleeping . Cos human still can breath one after another compressed by body weight and alternate , if one side congested so someone still can breath after the one had expanded .. Just not much people can withstand the coldness of icy water since dipping could last for 4 , if fever refuse to subdue or that ' s life of allergic since their disease only have a chart as precaution without cure . And that only , if their being mild since allergic to peanut could kill in less than a or what happen to in since coffee add peanut powder to enrich aroma . Just the problem here , doctor would not use the same method to save you , if you were not allergic patient or why of COV19 patient dying , due to oxygen tank . Cos what congested in their , need to be forced out but somehow blocked by pressure that forcing oxygen in or why only sideway sleeping could work . That is why , you need to memorize granny method that could avoid hospitalization even you were young and energetic since your family make it out alive after admitted . And that not included , the of you getting due to extreme high fever . Cos by then , even your awareness cannot forbid put you on oxygen tank . Don ' t mention about pain , that one had to without medicine out 14 days and could be , based on experience of ex . Cos Granny method need medicine from clinic or over the counter after the process had forced the disease change behaviour and like common flu patient , within two days . Granny Method exist after doctor told granny , her grandson disease don ' t have cure and why the method works on COV19 cos allergic were actually a contagious disease that once infected his . ( "" Woo "" in Bing for full topic ) THE SUN SAID SHE CONTROL SOLAR SYSTEM Bat ' s ? they said from bat , doctor also said come from bat ' s . Covid - 19 ? Even aware , must come from bat ' s . Covid - 19 only saw human dying , not like H1N1 . If disease not from human , why nothing dying too like livestock ? Pig , duck , chicken and camel , all cos they get too near to human , being livestock but 3 cannot see bats dying . Camel live in desert , then how they got the same disease like chicken , duck and pig , if not from sick human since livestock have meaning ? H1N1 already proven from human after a close contact were and only you still believe doctor that Covid - 19 from bat ' s even they not dying . ( Remember where to find cure for allergic since all those listed , had nothing to do with Covid - 19 )",2021-02-18T05:27:31Z
3769,Fake news .,2021-02-20T19:50:35Z
3770,UN - . . 🖕😎🖕,2021-02-18T22:41:17Z
3771,Everybody is going on about how the original virus is but these other are much worse . Plus they are already in the US . The vaccine is not that effective against these .,2021-02-18T10:46:25Z
3772,Brain or covid ? 🤔,2021-02-18T09:46:32Z
3773,If this virus out its mutation can defend these then whats to stop it from into an virus,2021-02-18T03:13:36Z
3774,". S4 . 1 . 1 . 1 Guarantee of a Republican Form of Government : Historical Background Article , Section 4 : The United shall guarantee to every State in this Union a Republican Form of Government , and shall protect each of them against Invasion ; and on Application of the Legislature , or of the Executive ( when the Legislature cannot be ) against domestic Violence .",2021-02-18T02:47:47Z
3775,"IS NO PART OF THE REPUBLIC GOVERNMENT 💯💯 who the heck is "" Central District Health ""? this is where it really good . Its a "" business / corporation "" like ' s , - Mart , Great Clips , The Stereo , . people sitting on the "" Board "" and for this . Really ? Who the heck are you people ? These people are NOT from ANY Lawfully Emolument from the Constitution itself .",2021-02-18T02:46:27Z
3776,What about the variant ?,2021-02-18T01:05:18Z
3777,"I ' m a Virologist , don ' t mutate in a few or . It 1000 for a virus to mutate very slowly . This is a man made virus . Now , who the virus and what their agenda is up for debate .",2021-02-18T01:05:17Z
3778,The reality - show president been by one grounded in reality .,2021-02-18T01:03:13Z
3779,"South variant ...... not racist at all ! variant ....... very racist and , ban the term ! -",2021-02-18T01:01:02Z
3780,"What a joke , way to delete my .... can ’ t hide from the truth forever !",2021-02-18T00:57:16Z
3781,:// . be / QS8 - EDCwlY4,2021-02-18T00:57:07Z
3782,is Fake News !,2021-02-18T00:56:51Z
3783,Just vaccinate the and stop the hate on theirs no in but if maki g back into to fill your hate YOUR SICK,2021-02-18T00:51:34Z
3784,Good luck comment section .,2021-05-04T03:29:38Z
3785,. Please listen . By DURING a pandemic we are Super Covid . Just like antibiotic resistance . Please stop jabbing .,2021-05-04T03:24:56Z
3786,"i doubt this will ever end , i guess this is going to be the rest of our , say to .",2021-04-15T18:06:10Z
3787,Media just out of this .,2021-04-12T07:19:18Z
3788,Why call it South variant but not calling covid19 VIRUS ?,2021-03-31T10:04:19Z
3789,YOU BETTER FIX THIS PROBLEM IMMEDIATELY !!!!!!!!,2021-03-22T17:27:10Z
3790,An “ ” version of the virus ??,2021-03-21T23:04:02Z
3791,SA even,2021-03-20T16:08:07Z
3792,"Hey I know South in any , so if they don ' t believe it why are we . I know they arent because i have family there .",2021-03-20T16:07:41Z
3793,"As the scripture : shall seek to save his life shall lose it ; and shall lose his life shall preserve it . Luke 17 : 33 Many will take covid - 19 vaccine thinking they are saving themselves but the truth is they will be forever . WAIT AND SEE !!!, LET HE WHO HEAR FROM THE LORD .!!!",2021-03-20T06:18:26Z
3794,"There will be violent , and and in various , and there will be terrifying and great from heaven . Luke 21 : 11 Then many will fall away , betray one another , and hate one another . Many false will rise up and deceive many . Because lawlessness will multiply , the love of many will grow cold . But the one who to the end will be saved . This good news of the kingdom will be in all the world as a testimony to all , and then the end will come . Unless those days were cut short , no one would be saved . But those days will be cut short because of the elect . “ If anyone you then , ‘ See , here is the !’ or , ‘ Over here !’ do not believe it . For false and false will arise and perform great and to lead astray , if possible , even the elect . Take note : I have told you in advance . So if they tell you , ‘ See , he ’ s in the wilderness ! ’ don ’ t go out ; or , ‘ See , he ’ s in the ! ’ do not believe it . For as the lightning comes from the east and as far as the west , so will be the coming of the Son of Man . “ Immediately after the distress of those days , the sun will be , and the moon will not shed its light ; the will fall from the sky , and the of the heavens will be shaken . Then the sign of the Son of Man will appear in the sky , and then all the of the earth will mourn ; and they will see the Son of Man coming on the of heaven with power and great glory . He will send out his with a loud trumpet , and they will gather his elect from the four , from one end of the sky to the other . As the days of were , so the coming of the Son of Man will be . For in those days before the flood they were eating and drinking , marrying and giving in marriage , until the day the ark . They ’ t know until the flood came and swept them all away . This is the way the coming of the Son of Man will be . 24 : 10 ‭-‬ 14 ‭, ‬ 22 ‭-‬ 27 ‭, ‬ 29 ‭-‬ 31 ‭, ‬ 37 ‭-‬ 39",2021-03-11T17:39:39Z
3795,Is that any that is what to every year the drug are in china work on new vaccine some time get it right and some time they don ' t . Why do you think the drug came up with covid 19 so fast . they were working on it with china .,2021-03-08T23:43:31Z
3796,"This is just another reason to reject the dangerous , experimental , and rely on proven such as ( d ) rox ( y ) chloroquine and .",2021-03-08T19:20:04Z
3797,I agree,2021-03-08T16:03:10Z
3798,Was a big problem when President Trump it the China virus but now everybody ’ s running around talking about the South virus ... 🦗 🦗 🦗,2021-03-06T03:45:03Z
3799,"This south variant is considered more potent mutation of covid19 , as we all know that south is the capital of virus prone region . , that this could be more contagious than variant and even more dreadful . It immensely show more complication in our health system . And besides mutation will never stop ! it will continue new in it and keep until it become more and more life threatening .,.",2021-03-05T17:23:35Z
3800,:// . be / X5PAVc5HsCk,2021-02-28T21:09:52Z
3801,"1918 is back . Except it ' s be a hell of a lot worse . 7 times the population . Soon all will meet , combine and produce even more powerful .",2021-02-26T14:46:40Z
3802,Why is it a South variant ? These people are comical and in derision !,2021-02-25T13:50:21Z
3803,awesome,2021-02-23T19:47:37Z
3804,Please cure us vaccine,2021-02-23T10:45:37Z
3805,The number of those who ar from covid19 is 85 % y we need vaccine ? Just because some people said the number of those who ar dying is increasing ? This is contradiction . I believe the opposite report from media . Especially about covid19 . Maybe once they vaccine them they can give us a better n true report . Any way to those who ar not born again say this word : Lord come into my heart b my Lord n my . I believe u n rose from the death because of my sin and I accept you b my Lord . Thank you Amen . 10 : 9 - 10,2021-02-22T13:27:21Z
3806,"if they make a south variant vaccine , and it again to evade it , then I ' be convinced it ' s a plot by the new world order",2021-02-22T02:26:31Z
3807,"Check out Gold at . . she been fired for curing covid with , you can get from . . instead the deadly vaccine .",2021-02-21T21:36:09Z
3808,"Sure , that is just what these need for an excuse to shut more down that don ' t help one iota",2021-02-21T18:47:08Z
3809,"More by the media . The reduce death and hospitalization against the , which are the that matter . If the vaccine does that , the disease is the flu and we need to live our again .",2021-02-21T05:38:49Z
3810,", from South .",2021-02-21T02:44:24Z
3811,virus powerful ! We don ' t mess around .,2021-02-20T18:34:45Z
3812,"Compulsory vaccination in ! Nursing , , everyone is forced to be ! Help us !!!!!",2021-02-20T13:50:47Z
3813,What a wonderful day .,2021-02-20T13:34:41Z
3814,"Calling covid the China Virus is racist , but it ' s to say the South Variant ? Go figure",2021-02-20T12:00:05Z
3815,", we had to inject covid vaccine annually",2021-02-20T10:30:22Z
3816,We should stop breathing to stop covid,2021-02-20T04:44:45Z
3817,The whole world is getting,2021-02-19T20:34:09Z
3818,"Take your and shove them . Vaccine can burn in hell along with any politician , doctor pushing them",2021-02-19T19:19:03Z
3819,"What we need is an effective therapeutic that your immune system fight the virus and lessen the . Yearly will probably be for most vulnerable people to adjust for the new . This is quiet similar to how the flu . Some people get a seasonal flu shot based on the new variant of the year . For people who get sick from the flu , you have a therapeutic to help your body fight the virus , .",2021-02-19T18:56:04Z
3820,🤔 5 : Demolition Man Bell !!!!🕵😲,2021-02-19T18:31:32Z
3821,: give us another 3 billion . : Take six . We lied about the stimulus so we have extra .,2021-02-19T18:28:40Z
3822,"You ' need a vaccine for the vaccine of the vaccine . End result of taking the will be the covid survival rate goes from 99 % to 99 . 5 %, and the make a trillion ( literally ) off it . How pitch this kind of stuff is .. "" reduced by 50 %!"".. aka from 1 % to . 5 %.",2021-02-19T18:24:56Z
3823,""" ""? You are that there is someone engineering the . Is there any evidence for this , or does this make the story sell better ? .",2021-02-19T18:23:16Z
3824,"Fear monger , fear monger , fear monger",2021-02-19T18:22:45Z
3825,"This is all a crock , . Unless you enjoy living in perpetual fear 😨",2021-02-19T18:08:56Z
3826,"So happy ' t wearing one of those fetid face when she news about the "" deadly "" up all over the world . Still not getting Bill ' crummy death jab - no matter how hard you try with your pathetic fear mongering . B1351 variant pretty scary though .",2021-02-19T15:03:57Z
3827,"Money is more important than vaccine ? Oh , vaccine money ?",2021-02-19T14:39:05Z
3828,"Be aware of the Industrial Medical Complex ? What to the Flu ? Is the Flu being the ? Flu , covid - 19 ?",2021-02-19T14:38:27Z
3829,It the effectiveness of ALL the . Get real . We need some vaccine modification .,2021-02-19T13:03:18Z
3830,media is the ENEMY of the public . Stop listening to these and propaganda . The vaccine is POISON .,2021-02-19T12:40:28Z
3831,"The variant she be nothing to defeat , the variant not so much . Wait ...",2021-02-19T07:15:33Z
3832,So what ? Another two week ?,2021-02-19T05:28:41Z
3833,"Missing from this story is that even though the do note that the effective antibody concentration was reduced by about 50 %, all sera were still able to effectively neutralize all . Kind of an important point to make in a “ news ” story unless , of course , you simply want to keep the fear at all time .",2021-02-19T04:10:55Z
3834,"EMERGENCY USE AUTHORIZATION ( ) OF THE COVID - 19 VACCINE FACT SHEET :// . . / covid19vaccine - / / 1 , It is your choice to receive or not receive the COVID - 19 Vaccine . Should you decide not to receive it , it will not change your standard medical care . 2 , The COVID - 19 Vaccine is an unapproved vaccine . 3 , The COVID - 19 Vaccine not the same type of review as an - or product . 4 , "" The COVID - 19 Vaccine may not protect everyone "" 5 , The duration of protection against COVID - 19 is currently unknown 6 , "" A severe allergic reaction would usually occur within a few to one hour after getting a dose of the COVID - 19 Vaccine "" of a severe allergic reaction can include : • Difficulty breathing • Swelling of your face and throat • A fast heartbeat • A bad rash all over your body • Dizziness and weakness These may not be all the possible side effects of the COVID - 19 Vaccine . Serious and unexpected side effects may occur . The COVID - 19 Vaccine is still being studied in clinical 7 , Call 9 - 1 - 1 , or go to the nearest hospital If you experience a severe allergic reaction 8 , The for the COVID - 19 Vaccine is in effect for the duration of the COVID - 19 declaration justifying emergency use of these , unless or ( after which the may no longer be used ).",2021-02-19T01:56:56Z
3835,"So ... two more , then ?",2021-02-18T22:12:37Z
3836,There just giving us their data . Keeping us informed . Not trying to scare you .,2021-02-18T22:08:00Z
3837,Say WHAT ? ? to me man made / screwed with . Did I understand that wrong ?,2021-02-18T21:59:41Z
3838,"Everyone her for smiling , there ' s an easy explanation : .",2021-02-18T21:57:57Z
3839,""" South Variant "" "" Strain ""??? ' t this just as as the virus , , ? Where ' s to stop you from such ?",2021-02-18T21:51:53Z
3840,Fake news,2021-02-18T21:45:51Z
3841,Hey everybody you ' re going to die from covid - 19 let me smile as I report this new story,2021-02-18T21:38:29Z
3842,Theyll always have a man to threaten us with - you just have to decide how long you ' re going to live in fear of it . I ' die on my before I live on my .,2021-02-18T21:38:23Z
3843,Good so we don ’ t need there ’ s .,2021-02-18T21:37:12Z
3844,“ ” 👀,2021-02-18T21:37:06Z
3845,:// . be / 72faQ2qr9vw,2021-02-18T21:34:50Z
3846,Covid ! Oh my ...,2021-02-18T21:33:29Z
3847,"Is this what "" never been right yet "" ?",2021-02-18T21:32:47Z
3848,", is not a good thing , since what he most of the time , other he ' s made in the past .",2021-02-18T21:27:02Z
3849,"So does this mean the vaccine will not work on this strain of the virus I ' m confused , could someone please explain a little simpler and thank you if you take the time to reply and explain it if you have better knowledge .",2021-02-18T21:26:54Z
3850,This is an attack on the world by China .......,2021-02-18T21:26:20Z
3851,can ' t wait .,2021-02-18T21:25:32Z
3852,“ An version ” . Why would this be ?,2021-02-18T21:24:48Z
3853,Let ’ s keep making sure everyone is so they keep watching our show .,2021-02-18T21:24:47Z
3854,"If you ' re , stay home . Wear 20 . The rest of us will be living our .",2021-02-18T21:24:44Z
3855,Make up your mind do it or don ' t it .,2021-02-18T21:23:21Z
3856,Surprise surprise surprise,2021-02-18T21:22:30Z
3857,.... cigarette direct and related in just one year still far exceed what this “ virus ” done . Feel free to buy a pack at any gas station or convenient store .,2021-02-18T21:22:16Z
3858,There we go ! “ Stay afraid ! We ’ re not out of the ! Comply with all government !”,2021-02-18T21:18:01Z
3859,It ' s like the flu . New shot every year . can ' t think .,2021-02-18T21:17:46Z
3860,Not a coincidence it ' s south devil ' s,2021-02-18T21:17:43Z
3861,we the people been saying that this whole time how about,2021-02-18T21:17:37Z
3862,"’ t that convenient for the , after all they need mail in to win the mid by cheating . Oh yea they ’ have all their new voting too !",2021-02-18T21:16:00Z
3863,So they are going to blame an “ ” variant from ? The whole thing is . Are we going to have and every time this thing ? They have already admitted the vaccine ’ t work . I say do the and go on with life .,2021-02-18T21:14:39Z
3864,,2021-02-18T21:14:27Z
3865,Hope dont get sick,2021-02-18T21:09:25Z
3866,"and still humanity is not living any longer than our ... 72 - 74yrs then u die , but not before they use you to experiment on and take all your money",2021-02-18T21:07:14Z
3867,“ News But who a Crap ”,2021-02-18T21:05:01Z
3868,"more fake news . blah blah blah , i wont be taking any vaccine , dont need it . continue to go everywhere",2021-02-18T21:03:56Z
3869,?!😮,2021-02-18T21:02:58Z
3870,"President made an executive order banning the term “ China virus ” because he said people were being and racist , and we must protect the . Why then are we not giving that same protection to the people ? I don ’ t have a problem with whatever you call this thing , sense to name it where it came from . Remember the flu ? I ’ m just , be consistent with your outrage .",2021-02-18T21:02:37Z
3871,They have to keep the sheep living in fear .,2021-02-18T20:52:41Z
3872,We have hit our limit . The effects of all our loveless . Until we sit still and learn and take responsibility for our lovelessness and there will be more suffering . Plain and simple .,2021-02-18T20:47:17Z
3873,""" we ' re all die : O """,2021-02-18T20:44:55Z
3874,"So , is , . al , all those illegal ( mind you , I am NOT to LEGAL ) that are up in , that want to cross our unchecked , to be tested for various , and to quarantine after rushing in ? You know , in addition to this new COVID variant , again .. much disease than COVID - 19 . I suppose they would be given higher vaccination priority , like were , over our own everyday . Oh , but wait . K . said she ' t trust any that were during ' presidency , and ' t get it . So , she probably ' t want to put at risk by them to register for any way .. even though SHE DID GET HERS AS SOON AS POSSIBLE after all . I guess the magically safe after President Trump left the . And , what kind of half - is this ? Why report related to this pandemic a fraction at a time ? That only panic , and is not by comprehensive scientific .. it ' s too early . Wait a little while until actual scientific / medical data is that a clearer , more accurate picture . We all know the answer .",2021-02-18T20:44:12Z
3875,Oh 💩. I just got my second vaccine shot 😂,2021-02-18T20:44:00Z
3876,So when did Smith jump the boat from Fox to ?,2021-02-18T20:40:06Z
3877,It ’ s all STOP,2021-02-18T20:40:00Z
3878,"It ’ s funny how they call it South variant now , got to travel freely as they back - and - forth from to South ?! But you can rest of sure no South were not or any one else was in when this new virus had them in a a few back ! And then the had the nerve to send over like 300 to train in , and 4 to 5 of them tested positive for this new Covid ?? The Hypocrisy is way too real , but y ’ all ’ t talking about that !",2021-02-18T20:39:00Z
3879,"Ya , I read this ago . We knew its evade the .",2021-02-18T20:38:37Z
3880,"We must continue to have the virus . This is a wonderful fear tool for the global "" great reset "".",2021-02-18T20:37:59Z
3881,YO ! Guile got a desk job after the Tournament !,2021-02-18T20:37:22Z
3882,Don ’ t know how people could so willingly submit their to this thing .,2021-02-18T20:36:09Z
3883,I thought had a plan ? Right ?,2021-02-18T20:36:09Z
3884,Do you not see ? Your vaccination drive is what is causing these deadly . Not to mention sticking to injection site .,2021-05-20T09:19:01Z
3885,This virus is smart and fast .,2021-04-28T02:20:42Z
3886,The reduce the of the virus but don ' t prevent you from the virus . So ... you are more likely to become an asymptomatic spreader .,2021-04-24T23:38:33Z
3887,1 virus ..... 2 virus ..... 3 virus,2021-04-03T13:05:07Z
3888,Wonderful lady peacock great lady from ur really great,2021-04-03T03:43:11Z
3889,"The vast majority of people believe that they are against infection . do not prevent people from COVID - 19 and they do not prevent from it if they do . The experimental were not designed to prevent infection or transmission . simply help limit the severity of . This type of prophylactic are completely inappropriate , and even highly dangerous , when used in mass vaccination during a viral pandemic . It is difficult to understand how current human will prevent from turning the virus into a wild monster . We ’ re a planet - wide evolutionary event . The virus is more quickly than once thought , and may well continue to develop in ways that help him elude the being .",2021-03-31T18:36:51Z
3890,"Leaky vaccine . Look into it now or just wait a bit , you ’ be hearing more about it soon .",2021-03-31T12:41:29Z
3891,how does variant like what ' s the difference from the primary virus except that it faster ?? is it in free blue red and white or maybe possible to see it ' s passport through a microscope :)?,2021-03-19T19:58:29Z
3892,"if those in nature so bad so harmful for us majority why did we at all , why we just do not kill ourselves and end of it , everyone will be safe , what ' s the point being alive and fighting all the time various locked in the , there is no value to life if you can not live as it is you : it ' s all about from virus not about human management and while being free , going your daily but not sitting at home alone and waiting god what .... then death is a best way out of this ..... a ???",2021-03-19T19:53:23Z
3893,No it ’ s not look at,2021-03-16T04:20:12Z
3894,it ’ s not look at people have been and look what ’ s happening there the are going up like crazy even though they got there . Insane truly bunch of nonsense,2021-03-16T04:19:36Z
3895,people have been tested positive after getting,2021-03-14T00:34:32Z
3896,"China this , and they are a good laugh",2021-03-14T00:31:59Z
3897,This is idiotic . of coarse it ' s still with us . So is the flu and the common cold . people die every year from these as well .,2021-03-14T00:23:23Z
3898,"It ' s not a vaccine , it ' s a - weapon . Designed to cause chronic adverse effects . - disease ( ) is a rapidly progressive , invariably fatal neurodegenerative disorder to be by an abnormal of a cellular glycoprotein known as the prion protein .",2021-03-09T02:27:42Z
3899,Start eating Antibody .,2021-03-08T20:59:25Z
3900,Just give it to the if you dont want to have the vaccine,2021-03-07T13:17:49Z
3901,We don ' t F_ing want the,2021-03-04T14:27:58Z
3902,IT me so much anxiety just the way people are,2021-03-01T12:14:22Z
3903,' t it natural for to mutate ? I don ' t understand the .,2021-03-01T12:11:20Z
3904,But are the effective against the ?,2021-02-26T04:07:54Z
3905,might be the answer to these . We shall see in a few more . crossed .,2021-02-24T15:13:36Z
3906,"All I is new job with large - scale impact : virus engineering and release . High impact , zero accountability . Perfect precedent to be repeated . As the improve to counter something , so do the to make them more sophisticated . Its like computer virus engineering and release , whatever solar did will be by whatever ' s infected now that no one ' s caught awareness of . Covid - 19 the gift that on giving . The ultimate virus would be a reverse - one that itself globally , adopted as an endogenous virus section and then all of a sudden later .",2021-02-24T02:22:05Z
3907,y si si el virus no lo ban a si no un no y el virus ara o y,2021-02-24T01:44:48Z
3908,en 100 no para el cancer y para el virus un un si no hay ni de ni si es la y el virus y,2021-02-24T01:42:37Z
3909,si no,2021-02-24T01:39:44Z
3910,"We are at the beginning of the pandemic , because the virus will keep and render the obsolete , not quickly maybe , but soon enough . How am I wrong ? I am not a virologist . Please explain why I am very wrong , hopefully . The fact that the South Covid variant and other , with very distinct death , ., have in only one year , is too disturbing . This is almost like a much less deadly regularly like the common cold . Certainly , the vaccine can be ( probably with from the portion of the new ' different , genetically distinct , spike .) Unfortunately , as you have from the scientific literature , new , distinct virus ( Covid V3 then V4 then V5 then V6 , .) will keep being in the millions infected in all of the world each week or each month or each season , . This will continue forever or until absolutely all are and Covid goes the way of smallpox . If we are lucky , that may be in 2025 to 2030 . Thus , I think that we are now in the same place as in early 2020 , when I that by only the border with China but not all the of the US and also imposing mandatory , the original virus would spread and that there would be of of based on the math , rate of , and infectiousness of the original virus variant . If these new can arise so quickly and evade the immune system so rapidly as the South variant reportedly , the government must again ( 1 ) close all with any that do not have their own , carefully , quarantine for their inbound , ( 2 ) perform mass , exhaustive , random Covid testing to discover ( and create for ) all potentially problematic , natively - and , and ( 3 ) also impose mandatory , carefully on those much still into the , presumably only US and their immediate family , e . g ., in in some desert area of , away from population . See nature ' s "" Fast - spreading COVID variant can elude immune ."" Otherwise , we may have an unpleasant surprise later this year or in 2022 or 2023 , . ( US might naturally mutate and may give us such a surprise even if all were completely closed .) This will be a race that we may just barely win or just barely lose : e . g ., even though the can be with for V3 ' s spike protein , can we really be sure that the for V2 then V3 then V4 then V5 , ., ( with for the new ) will be safe just because the original vaccine ( with only the of the original variant ) was perfectly safe ? What about the next of the ( for v3 , v4 , v5 , V6 , .) that will be with the of the later that likely will evolve while we are currently a vaccine ( v2 ) for the S . variant ? There is already a variant , which it was just discovered , mixed with another variant ! See "" Two have – here ' s what you need to know "" in the new scientist . At what point is the new vaccine modification so different that we need more year - long while people are dying ? We surely do not know all the that are loose even currently in the , because the prior leadership did not invest in exhaustive , mass , random testing in all , like the and other reportedly do . While most of the world remains unvaccinated , more and more will be in each country each year . They will eventually come in with to the . Who if an vaccine with the of a new variant might not mess up our cell ' s basic ? I am not a vaccine doubter , in general . I hope to get with the current . Nonetheless , remember that the from the Covid virus ' s spike protein is what inserted into a dormant virus and then into our via the vaccine . All other non - take much , much longer to develop and test . in our as a computer ' s operating system ' s basic and as the of computer "" running "" in our , all of our . for the necessary for the survival of the human cell , such as the production of particular , and is normally from the in the cell nucleus ( which as a data vault apparently ) and then to the cytoplasm outside the cell ’ s nucleus to "" specify "" to that more functional part of our cell what to make , . ( Once from the , the from the nucleus through the nuclear membrane to the part of the cell the cytoplasm . It stays within that cytoplasm , as a template to make ( .) and does not travel outside the cell ' s outer membrane .) If enough of the of a vaccine to deal with the , from the original that was actually tested in 2020 , I am not sure how it will interact with our . Can they really assure us of its safety ? Its efficacy / safety will become very theoretical at some point . In short , if anyone political influence , given the mutability of this virus , strictly quarantine for all and ideally , closure of most to ( and even possibly , various potential animal ) should be temporarily until the scientific about these are done . Most are apparently currently operating blindly and by informed guesswork as to these and new will surely be . If not , this national disaster may continue for a long time as a new , variant "" surprise "" comes into the country regardless of the mass being diligently given . I sure hope that I am totally wrong . If lots of fully people were to start dropping dead in late 2021 , for example , the loss of faith in , ., would be catastrophic , by new , panicked , and economic devastation thereby . ( That was a cathartic experience : I my insomnia with you now , maybe now I can sleep and stop reading scientific with growing dread !)",2021-02-23T12:14:02Z
3911,New new vaccine 💉💉💉💉💉. I feel sorry for those who been already .,2021-02-22T20:38:25Z
3912,The next for big to bank on,2021-02-22T19:50:42Z
3913,"to EU for talking down the efficacy of the vaccine in order to divert attention from the of the vaccine procurement , more will die as the public refuse the vaccine .",2021-02-22T11:34:59Z
3914,"What would have taken nature of to create , took man thirty to accomplish . Why ' t it be to adapt , we will be the end of ourselves .",2021-02-21T21:25:34Z
3915,do we have a vaccine for ? no,2021-02-21T19:43:25Z
3916,"its all hogwash , search for yourself we have had more in 2018 from flu than in 2020",2021-02-21T09:26:48Z
