,comments,dateStamp
183,Wonder how much she ’ s getting to promote this . I guess at the end of the day they stand to lose monetarily if everyone ’ t vaccinate . This is a psychological war operation nothing more .,2021-05-22T14:53:27Z
184,If you give your untested unlicensed for a virus which people ABOVE life expectancy you ’ re a bad parent,2021-05-22T11:55:55Z
185,"There can be no talk of a ' moral obligation ' to vaccinate , as long as vaccine are exempt from for vaccine or death .",2021-05-22T10:51:47Z
186,"That is not a vaccine to start with , how come people play the roulette with themselves and specifically their 😡😡😡",2021-05-22T07:13:34Z
187,"I ’ m not so sure , data coming out that the vaccine does hamper a part of your immune system . It ’ s a trade off really . I would still want much longer follow up and in depth about the long term effects , before given to . :// . . fi / / s / . news - medical . net / / news / 20210510 / Research - - - - COVID - 19 - vaccine - - innate - immune - .",2021-05-22T07:11:00Z
188,This doctor is an idiot to have her with the childhood . She will soon see why ??? It ' s all population control,2021-05-22T04:29:39Z
189,Maybe get the new protein based vaccine that is being made in . It ' s much that Big .,2021-05-22T04:05:47Z
190,Anyone else where all the adjuvant or in Earth ( the aluminum hydroxide ) is being ... Say 1991ish and on . ?,2021-05-22T03:51:33Z
191,"Unsubscribing now even though you ' re somewhat sane on this , you did not go far enough .",2021-05-22T03:47:54Z
192,". , if that ’ s the case , if COVID virtually little - to - no effect on those under 18 , if the is “ get the vaccine so we can return to normal ” rather than actually needing it , is that ethical ? Is that right ?",2021-05-22T03:26:18Z
193,..... thank you for your !,2021-05-22T03:19:12Z
194,Thank you,2021-05-22T02:16:25Z
195,"How many people do you know / that were immediately upon diagnosis with , , , aspirin & people sent home with nothing after diagnosis ? Do we have a I had a good doctor survival rate a my doctor survival / hospitalization rate ? I would like that percentage .",2021-05-22T01:49:22Z
196,Thank you for this video .,2021-05-22T01:16:40Z
197,"Thank you , . , the take away here should , indeed , be that the vaccination will stop the spread . Even if the risk to younger people is small , it ' t zero . and their ability to spread the virus still , un - . I have both my but I don ' t know if around me , though asymptomatic , might be spreading the virus . Therefore , I still wear a mask when I go shopping . Again , thanks ! :)",2021-05-22T00:59:54Z
198,up for . . Always very important information . She ’ s the best ❤️❤️❤️,2021-05-22T00:53:12Z
199,Nicely stated and backed up position . for your .,2021-05-22T00:27:49Z
200,", did you see the data on covid ? A group have the covid data and it very well . The 1976 swine flu vaccine was because of only 50 associated , the covid have > 4000 associational so far . What do you think of this ? Link here : :// . . / covid - data",2021-05-22T00:20:34Z
201,"That ’ s the right call Doc . ’ t seem to make sense to use an emergence use on at little risk . Plus , are being all the time for childhood , and their immune are very up anyway . Totally agree with you . I ’ m myself but I ’ m an adult . Our big mistake in this pandemic was not moving more aggressively to protect the elderly and people with . Instead we locked EVERYONE down and a huge mental health crisis .",2021-05-22T00:17:31Z
202,"I had every vaccine known to man , and then some , in the Navy . .... And other . Especially before into Bay . Maybe that ' s why I don ' t catch nothing . My may have my immunity to everything . Who ???",2021-05-22T00:10:42Z
203,"Under 18 are the infection rate and the death rate , so is wrong . Want the evidence ? Go to the . Well done . . I ' chose when I get . No evidence of being any more deadly or infectious for under 18 y . o . . , you have no evidence that the ANTIBODY DEPENDENT ENHANCEMENT will NOT affect people . So you are willing to experiment with the health of ? You your oath - Do no harm ...... Tell us about your guilt when ADE becomes a problem .",2021-05-22T00:03:38Z
204,It ' s not a vaccine,2021-05-22T00:02:58Z
205,"Some in tested 1 , 500 positive Covid & they all come back with influenza A & B .. so where is the Covid . They for a sample from & were told the no sample of Covid",2021-05-21T23:56:26Z
206,No,2021-05-21T23:55:28Z
207,"Covid 19 vaccination for , I think not .",2021-05-21T23:18:29Z
208,"I thought I should share this from Health Canada regarding the experimental COVID . The propaganda news and various of keep pushing the falsehood that these are tested , safe and by Health Canada . That is extremely misleading . They are to be used under an Interim Order , which much like the US them to be used under an emergency authorization even though they are not . Have a read below . Let me know if you find evidence to the contrary . I try not to pass on , but it . :// . canada . ca / en / health - canada / / - health - / covid19 - industry / - - / authorization / list - .",2021-05-21T22:58:17Z
209,"My 13 year old Grandson received his Covid - 19 vaccine at school today with the rest of the in for their child . It was nice . Not disruptive . The have all gone through this pandemic together . There is more comfort for them doing it together . There was immediate emergency ready . Although none was . We are blessed with a great , responsible school system . If a child so much as they were of school , went for a Covid 19 test . Quarantine . The town worked together . Most chose in person learning this year . The E learning choice was available too . A separate E - learning is already set up for next year that will not involve regular class room so do not get trying to do both . This option for those that feel more comfortable at home . It is wonderful that can make their own choice .",2021-05-21T22:52:04Z
210,The should be the wearing . They can carry the virus with no a super spreader event . Asymptomatic spread before the vaccine been . the virus will mutate from the synthetic an actual deadly virus .,2021-05-21T22:40:20Z
211,"Hi . Love your channel ! Question ... i just got my T - detect antibody test back and i have covid T . Now that I know I have , should I get the vaccine ? I ' m concerned that I may compromise my immune system or get horrible side effects because I already have the . I ' m not anti , just trying to make a calculated risk assessment . Thank you !",2021-05-21T22:37:30Z
212,Not for my never,2021-05-21T22:37:26Z
213,Do not give this crap to your .,2021-05-21T22:28:45Z
214,When will there be a vaccine that works so that you don ' t have to worry about the person next to you being . like medical have .,2021-05-21T22:28:27Z
215,This is just an example of society - wide manipulation at work !! Why can ’ t return to normal life NOW ?? They always could have and should have . Besides this is not a immunity so anyone only that person avoid hospitalization .,2021-05-21T22:24:25Z
216,"Well said , , hope you don ’ t get for this common sense stance .",2021-05-21T22:08:55Z
217,already get 72 from the time they are born and enter High School . No I will not recommend,2021-05-21T22:04:37Z
218,"don ' t need to be to return to normal life . They can and should be doing that already . And herd immunity those who ' already gotten the virus and have from it , something the to acknowledge . Many state they believe we have already herd immunity , which is why positive test and and have been steadily falling since the beginning of .",2021-05-21T22:03:39Z
219,As thank you so much . ..,2021-05-21T22:03:13Z
220,Get that bag of and teeth out ! Conehead Health is here again with their usual jumbo .,2021-05-23T16:28:18Z
221,Rip,2021-05-20T14:55:24Z
222,Welcome to the sacrifice . 👿,2021-05-19T21:31:45Z
223,"a beautiful news is believing in we have salvation and eternal life believe in the place where you are with all your heart and mind st 3 : 16 , 10 : 9 to 13 , 4 : 12 , st 11 : 25 , st 1 : 12 , st 14 : 6",2021-05-21T06:04:29Z
224,. . V,2021-05-20T04:46:04Z
225,clearly a communist ... Wake up people ... these are trying to kill you .,2021-05-18T21:15:01Z
226,"catch up with US , I see ..... At least a step forward .",2021-05-18T12:13:52Z
227,who is responsible for the ? that is the question .,2021-05-26T20:19:50Z
228,Can ST / cover all those data and stop number of only ?,2021-05-23T04:54:01Z
229,Can please comment on the upon of and in and Yellow Card also ?,2021-05-23T04:53:29Z
230,Can please list down every ingredient in every covid vaccine that you recommend and give the safety data that been by our own before the push to get everyone ?,2021-05-23T04:52:44Z
231,Check of WORLD ALLIANCE & before you take the experimental jab .,2021-05-23T04:50:27Z
232,I t know themselves finished their test on .... did they ? how many from covid exactly ? zero ? then why make them take risk of an untested vaccine ???,2021-05-21T01:41:52Z
233,Need to carry out disinfectant spray to the whole island of .,2021-05-21T01:12:08Z
234,protect one from serious illness cause by sarcov2 but one can still catch the virus and pass it to . and under 18 usually have very mild . Do they need to be ? We ' re still not sure whether there are any long term side effects . normally take to ensure that are safe for .,2021-05-20T06:42:48Z
235,jab all their first 💉💉👍,2021-05-20T03:43:43Z
236,"As a parent , I have about the suitability of the for little aged 12 to 15 . Will there be long term side effects discovered only later in life ? This approval for use Hasty - as there was an emergency infection in due to the virus being and to attack our community ( and ) at large .",2021-05-19T14:08:52Z
237,"This guy a distinct habit of correcting or explaining himself . He ' s either Not confident of what HE was saying , does not understand the issue at hand or is a Very Nervous Self "" "". If so , he should be under probation and Drawing Salary Until Or Pinky , or Him 🤮",2021-05-19T12:45:34Z
238,Total,2021-05-19T12:41:29Z
239,Now they test on 😳,2021-05-19T02:58:45Z
240,"Say no more , just type on Telegram to see for yourselves .",2021-05-19T02:03:48Z
241,Hey . Can we just start with a full circuit breaker lock down so we can get through this together and end the second wave fast . Close ALL in . but again give us some support like the extra pay OF,2021-05-19T00:49:49Z
242,People also affecting why ??,2021-05-19T00:19:32Z
